level,notation,prefLabel
2,Pub D 900,"Leserforschung"
2,Pub D 1000,"Wirkungsforschung"
2,Pub D 1500,"Zeitungswesen"
2,Pub D 2000,"Zeitschriftenwesen"
1,Pub F,"Rundfunk"
2,Pub F 100,"Kommunikatorforschung"
2,Pub F 200,"Aussagenanalyse"
2,Pub F 400,"Rundfunkforschung"
2,Pub F 700,"Rundfunkpolitik"
2,Pub F 800,"Rundfunksoziologie"
2,Pub F 900,"Publikumsforschung"
2,Pub F 1000,"Wirkungsforschung"
2,Pub F 1500,"Hörfunk"
2,Pub F 2000,"Fernsehen"
1,Pub K,"Film"
2,Pub K 100,"Kommunikatorforschung"
2,Pub K 200,"Aussagenanalyse"
2,Pub K 400,"Filmforschung"
2,Pub K 700,"Filmpolitik"
2,Pub K 800,"Filmsoziologie"
2,Pub K 900,"Publikumsforschung"
2,Pub K 1000,"Wirkungsforschung"
1,Pub M,"Audiovisuelle Medien"
0,Rec,"Rechtswissenschaft"
1,Rec A,"Allgemeines"
2,Rec A 200,"Römisches Recht"
2,Rec A 400,"Rechtsgeschichte"
2,Rec A 1500,"Rechtsvergleichung"
2,Rec A 2500,"Heilkunderecht, Krankenrecht"
1,Rec B,"Privatrecht"
2,Rec B 100,"Allgemeiner Teil des bürgerlichen Rechts"
2,Rec B 200,"Schuldrecht"
2,Rec B 300,"Wohnungsmietrecht"
2,Rec B 400,"Sachenrecht"
2,Rec B 600,"Familienrecht"
2,Rec B 700,"Eherecht"
2,Rec B 900,"Erbrecht"
2,Rec B 1200,"Haftpflichtrecht"
2,Rec B 1500,"Internationales Privatrecht"
2,Rec B 1800,"Persönlichkeitsrecht"
2,Rec B 2000,"Privatversicherungsrecht"
1,Rec C,"Handels-, Gesellschafts- und Wirtschaftsrecht"
2,Rec C 1000,"Gesellschaftsrecht"
2,Rec C 1200,"Genossenschaftsrecht"
2,Rec C 1400,"Recht der Personengesellschaften"
2,Rec C 1600,"GmbH - Recht"
2,Rec C 1800,"Aktienrecht"
2,Rec C 2000," Kartellrecht"
2,Rec C 2200,"Konzernrecht"
2,Rec C 3000,"Wirtschaftsrecht"
2,Rec C 3200,"Aussenwirtschaftsrecht, Aussenhandelsrecht"
2,Rec C 3600,"Energierecht"
2,Rec C 3800,"Atomenergierecht"
2,Rec C 4000,"Europäisches Wirtschaftsrecht, Recht der Europäischen Gemeinschaften"
2,Rec C 4200,"Recht der Europäischen Wirtschaftsgemeinschaft"
2,Rec C 4400,"Recht der Europäischen Gemeinschaft für Kohle und Stahl"
2,Rec C 5000,"Recht des Geld- und Kreditwesens"
2,Rec C 5200,"Bank- und Sparkassenrecht"
2,Rec C 5400,"Wertpapierrecht"
2,Rec C 5600,"Börsenrecht"
2,Rec C 5800,"Währungsrecht"
1,Rec D,"Strafrecht"
2,Rec D 1300,"Kriegsverbrechen"
2,Rec D 1500,"Strafrechtliche Hilfswissenschaften (Kriminologie, Kriminalistik, Kriminalbiologie u.ä.)"
2,Rec D 1700,"Jugendkriminologie"
2,Rec D 2000,"Wirtschaftskriminalität"
1,Rec E,"ivilverfahrensrecht, Strafverfahrensrecht"
2,Rec E 200,"Zivilprozeßrecht"
2,Rec E 600,"Zwangsvollstreckung, Konkurs und Vergleich"
2,Rec E 1100,"Strafprozeßrecht"
2,Rec E 1200,"Jugendstrafrecht und Jugendgerichtsverfahren"
2,Rec E 1300,"Strafvollzug, Strafvollzugsrecht"
2,Rec E 1500,"Freiwillige Gerichtsbarkeit"
2,Rec E 2000,"Gerichtsverfassung und Justizwesen"
1,Rec F,"Arbeits- und Sozialrecht"
2,Rec F 100,"Arbeitsrecht"
2,Rec F 200,"Betriebsverfassungsrecht"
2,Rec F 300,"Frauenarbeitsschutz, Mutterschutz"
2,Rec F 400,"Arbeitsverhältnis"
2,Rec F 500,"Kollektives Arbeitsrecht, Tarifvertragsrecht"
2,Rec F 600,"Urlaubsrecht"
2,Rec F 900,"Arbeitsgerichtsbarkeit"
2,Rec F 1000,"Sozialrecht"
2,Rec F 1200,"Sozialversicherungsrecht"
2,Rec F 1400,"Angestelltenversicherungsrecht"
2,Rec F 1600,"Sozialgerichtsbarkeit"
2,Rec F 2000,"Sozialhilferecht"
2,Rec F 2200,"Flüchtlingshilferecht"
2,Rec F 2400,"Jugenchilferecht, Kinderfürsorgerecht"
2,Rec F 3000,"Lastenausgleich"
1,Rec G,"Gewerblicher Rechtsschutz, Urheber- u. Verlagsrecht"
2,Rec G 100,"Patent- und Musterrecht"
2,Rec G 500,"Wettbewerbs- und Warenzeichenrecht"
2,Rec G 1000,"Urheber- und Verlagsrecht"
1,Rec H,"Kirchenrecht"
2,Rec H 200,"Katholisches Kirchenrecht"
2,Rec H 400,"Evangelisches Kirchenrecht"
2,Rec H 600,"Staatskirchenrecht"
1,Rec J,"Völkerrecht, Internationales Öffentliches Recht"
2,Rec J 400,"Völkerbund"
2,Rec J 500,"Vereinte Nationen und ihre Organe"
2,Rec J 600,"Internationaler Gerichtshof"
2,Rec J 800,"Wirtschafts- und Sozialrat"
2,Rec J 1000,"Treuhandrat"
1,Rec K,"Steuer- und Zollrecht"
2,Rec K 400,"Steuerstrafrecht"
2,Rec K 600,"Einkommensteuerrecht"
2,Rec K 800,"Körperschaftsteuerrecht"
2,Rec K 1000,"Gewerbesteuerrecht"
2,Rec K 1200,"Umsatzsteuerrecht"
2,Rec K 1300,"Mehrwertsteuerrecht"
2,Rec K 1900,"Doppelbesteuerungsrecht"
2,Rec K 2000,"Zollrecht"
2,Rec K 3000,"Finanzgerichtsbarkeit und Steuerbeitreibungsverfahren"
1,Rec L,"Wehrrecht"
1,Rec M,"Verkehrsrecht"
2,Rec M 200,"Strassenverkehrsrecht"
2,Rec M 400,"Güterverkehrsrecht"
2,Rec M 600,"Eisenbahnverkehrsrecht"
2,Rec M 800,"Binnenschiffahrtsrecht"
2,Rec M 1000,"Seerecht"
2,Rec M 1200,"Luftrecht"
0,Rel,"Religionswissenschaft"
1,Rel A,"Allgemeines und Religionsvergleichung"
2,Rel A 100,"Religionsphilosophie"
2,Rel A 200,"Mythologie"
1,Rel B,"Primitive Religionen , Stammesreligionen"
2,Rel B 100,"Schamanismus"
1,Rel C,"Alteuropäische Religionen"
2,Rel C 100,"Keltische Religion"
2,Rel C 200,"Germanische Religion"
2,Rel C 400,"Slavische Religion"
2,Rel C 600,"Baltische Religion"
1,Rel D,"Griechisch-römische Religion"
2,Rel D 100,"Griechische Religion"
2,Rel D 200,"Römische Religion"
2,Rel D 300,"Hellenistische Religionen"
1,Rel E,"Altorientalische Religionen"
2,Rel E 200,"Altägyptische Religion"
2,Rel E 800,"Altsemitische u. kleinasiatische Religionen"
2,Rel E 1000,"Sumerisch-babylonische Religion"
2,Rel E 1500,"Mazdaismus, Parsismus"
2,Rel E 2500,"Gnosis"
2,Rel E 2600,"Mandäische Religion"
2,Rel E 2700,"Manichäismus"
1,Rel F,"Judentum"
2,Rel F 100,"Kult, Liturgie"
2,Rel F 300,"Überlieferung"
2,Rel F 600,"Kabbala"
2,Rel F 700,"Chassidismus"
2,Rel F 1100,"Qumr?n"
2,Rel F 1600,"Gemeindeleben"
1,Rel G,"Islam"
2,Rel G 200,"Kult"
2,Rel G 500,"Frömmigkeit"
2,Rel G 600,"Qur'?n"
2,Rel G 800,"Sunna"
2,Rel G 1200,"Dogmatik"
2,Rel G 1500,"Mystik, Sufismus"
2,Rel G 1800,"??a/Schiismus"
2,Rel G 2200,"Sekten"
1,Rel H,"Bahaismus"
1,Rel J,"Hinduistisch-brahmanische Religion"
2,Rel J 200,"Vedische Religion"
2,Rel J 400,"Brahmanismus"
2,Rel J 600,"Hinduismus"
2,Rel J 1500,"Sekten"
1,Rel K,"Jainismus"
1,Rel L,"Sikhismus"
1,Rel M,"Buddhismus"
2,Rel M 100,"Therav?da"
2,Rel M 200,"Mah?y?na"
2,Rel M 300,"Vajray?na"
2,Rel M 1000,"Lamaismus"
2,Rel M 1500,"Chinesischer Buddhismus"
2,Rel M 1600,"Japanischer Buddhismus"
2,Rel M 2000,"Chan, Zen"
1,Rel N,"Konfuzianismus"
2,Rel N 100,"Klassischer Konfuzianismus"
2,Rel N 200,"Neukonfuzianismus"
1,Rel O,"Taoismus"
2,Rel O 100,"Älterer Taoismus"
2,Rel O 300,"Neuerer Taoismus"
2,Rel O 500,"Volkstümlicher Taoismus"
1,Rel P,"Shintoismus"
2,Rel P 100,"Kult"
2,Rel P 200,"Sekten"
0,Soz,"Sozialwissenschaften "
1,Soz A,"Allgemeines"
2,Soz A 200,"Bevölkerungswesen, Demographie"
2,Soz A 500,"Sozialpolitik"
1,Soz B,"Soziologie"
2,Soz B 100,"Empirische Soziologie"
2,Soz B 200,"Industriesoziologie, Betriebssoziologie"
2,Soz B 400,"Familiensoziologie"
2,Soz B 600,"Jugendsoziologie"
2,Soz B 800,"Politische Soziologie"
2,Soz B 900,"Gemeindesoziologie"
1,Soz D,"Arbeit und Beruf"
2,Soz D 200,"Arbeiter"
2,Soz D 300,"Gewerkschaften"
2,Soz D 400,"Arbeiterbewegung"
2,Soz D 500,"Arbeitsmarkt"
2,Soz D 700,"Arbeitnehmer und Arbeitgeber"
2,Soz D 800,"Lohn"
2,Soz D 1200,"Angestellte"
2,Soz D 1900,"Unfallverhütung und Arbeitsschutz"
1,Soz F,"Sozialversicherung"
2,Soz F 200,"Arbeitsvermittlung und Arbeitslosenversicherung"
2,Soz F 300,"Unfallversicherung"
2,Soz F 700,"Knappschaftliche Versicherung"
2,Soz F 900,"Krankenversicherung"
2,Soz F 1200,"Angestelltenversicherung"
2,Soz F 1400,"Invalidenversicherung"
1,Soz G,"Lebenshaltung"
2,Soz G 700,"Haushalt"
2,Soz G 900,"Ernährungspolitik"
1,Soz H,"Fürsorge, Sozialarbeit"
2,Soz H 300,"Flüchtlingswesen"
2,Soz H 500,"Jugendfürsorge"
2,Soz H 700,"Kriegsopferversorgung"
1,Soz J,"Frauenfrage"
1,Soz K,"Wohnungs- und Mietwesen"
2,Soz K 600,"Wohnungswesen"
2,Soz K 700,"Wohnungsbau"
2,Soz K 800,"Wohnungswirtschaft"
2,Soz K 1000,"Bodenreform"
1,Soz M,"Zivilschutz"
0,Spo,"Sport und Spiele"
1,Spo A,"Allgemeines"
1,Spo B,"Sport"
2,Spo B 100,"Turnen"
2,Spo B 300,"Gymnastik"
2,Spo B 500,"Leichtathletik"
2,Spo B 700,"Schwerathletik"
2,Spo B 1000,"andere Sportarten"
1,Spo C,"Spiele"
0,Spra,"Sprach- und Literaturwissenschaften"
1,Spra A,"Philologie"
2,Spra A 400,"Stilistik"
2,Spra A 600,"Übersetzung (Zielsprache und Allgemeines)"
2,Spra A 700,"Übersetzte Literatur (Ausgangssprache)"
2,Spra A 1000,"Textkritik, Editionstechnik"
2,Spra A 1200,"Handschriften, Autographen (Beschreibung u. Faks.): Textüberlieferung"
2,Spra A 1400,"Inschriften"
2,Spra A 1600,"Papyri, Ostraka"
2,Spra A 2700,"Rhetorik, Vortragskunst"
1,Spra B,"Allgemeines"
2,Spra B 100,"Sprachtheorie, Sprachphilosophie"
2,Spra B 400,"Psycholinguistik, Sprachpsychologie"
2,Spra B 500,"Sprachsoziologie"
2,Spra B 600,"Umgangssprache, Sondersprachen"
2,Spra B 800,"Mundart, Dialektologie"
1,Spra D,"Grammatik"
2,Spra D 100,"Lautlehre/Phonetik, Phonologie"
2,Spra D 500,"Morphologie, Flexion"
2,Spra D 600,"Deklination, Nomen"
2,Spra D 1200,"Konjugation, Verb"
2,Spra D 2000,"Wortbildung"
2,Spra D 2300,"Syntax"
2,Spra D 3500,"Orthographie"
1,Spra F,"Lexikologie"
2,Spra F 100,"Synonymik, Homonymik"
2,Spra F 300,"Etymologie"
2,Spra F 500,"Semantik, Semasiologie, Onomasiologie"
2,Spra F 800,"Wortschatz"
1,Spra G,"Onomastik/Namenkunde"
2,Spra G 300,"Eigennamen, Personennamen"
2,Spra G 700,"Topographische Namen, Ethnographische Namen"
1,Spra J,"Allgemeines"
2,Spra J 100,"Poetik, Literaturtheorie"
2,Spra J 200,"Metrik"
2,Spra J 300,"Stoffe, Motive, Symbole, Topoi"
2,Spra J 400,"Literaturpsychologie"
2,Spra J 500,"Literatursoziologie"
2,Spra J 600,"Literatur sozialer Gruppen"
2,Spra J 800,"Mundartdichtung"
2,Spra J 900,"Volksdichtung (nur Allg., einzelne Gattungen s.dort)"
2,Spra J 1200,"Jugendliteratur, Kinderliteratur"
2,Spra J 2000,"Literarisches Leben, lit. Strömungen, Dichterkreise"
2,Spra J 3500,"Romantik"
1,Spra L,"Lyrik"
2,Spra L 300,"Balladen"
2,Spra L 500,"Sonette"
2,Spra L 1500,"Lieder"
2,Spra L 1700,"Volkslieder"
2,Spra L 2000,"Troubadourlyrik, Minnesang"
1,Spra M,"Drama"
2,Spra M 200,"Tragödien, Trauerspiele"
2,Spra M 600,"Komödien, Lustspiele"
2,Spra M 1100,"Hörspiele, Femsehspiele, Drehbücher"
2,Spra M 1500,"Libretti"
2,Spra M 2000,"Geistliche Spiele"
2,Spra M 2500,"Laienspiele"
1,Spra N,"Epik, Erzählkunst"
2,Spra N 300,"Epos"
2,Spra N 400,"Kleinepos, Verserzählungen"
2,Spra N 600,"Lehrgedichte"
2,Spra N 1200,"Romane"
2,Spra N 1400,"Erzählungen, Novellen, Kurzgeschichten, Kleine Prosa"
2,Spra N 1600,"Märchen, Volkserzählungen"
2,Spra N 1700,"Legenden"
2,Spra N 1800,"Volksbücher"
1,Spra P,"Essays, Abhandlungen"
2,Spra P 200,"Literarische Reiseberichte"
2,Spra P 400,"Reportagen"
1,Spra Q,"Autobiographische Schriften"
2,Spra Q 300,"Tagebücher"
2,Spra Q 400,"Autobiographien, Erinnerungen"
2,Spra Q 500,"Briefe"
2,Spra Q 800,"Gespräche"
1,Spra R,"Reden"
2,Spra R 800,"Predigten, Homilien"
1,Spra T,"Andere Literaturformen"
2,Spra T 400,"Satiren, Streitschriften"
2,Spra T 600,"Dialoge"
2,Spra T 1500,"Sagen, Mythen, Sagendichtungen"
2,Spra T 1900,"Fabeln"
2,Spra T 2100,"Anekdoten"
2,Spra T 2200,"Epigramme"
2,Spra T 2300,"Aphorismen, Maximen, Reflexionen, Sinnsprüche, Sentenzen etc."
2,Spra T 2400,"Sprichwörter, Geflügelte Worte, Zitate"
2,Spra T 2500,"Humoristische Literatur"
1,Spra Y,"Fachliteratur, außerliterarische Sprachdenkmäler"
2,Spra Y 100,"Enzyklopädische Literatur"
2,Spra Y 200,"Historiographie"
2,Spra Y 300,"Philosophie"
2,Spra Y 400,"Religion, Theologie"
2,Spra Y 700,"Naturwissenschaften, Mathematik"
2,Spra Y 900,"Verwaltungstexte, Urkunden, Rechtsliteratur"
2,Spra Y 1100,"Höfisches Leben, Unterweisungsliteratur"
2,Spra Y 1300,"Geheimwissenschaften"
1,Spra Z,"Sonderformen in einzelnen außereuropäischen Literaturen"
1,Spra JJ,"Allgemeines"
2,Spra JJ 300,"Stoffe, Motive, Symbole, Topoi"
2,Spra JJ 600,"Literatur sozialer Gruppen"
2,Spra JJ 800,"Mundartdichtung"
2,Spra JJ 900,"Volksdichtung (nur Allg., einzelne Gattungen s.dort)"
2,Spra JJ 1200,"Jugendliteratur, Kinderliteratur"
2,Spra JJ 2000,"Literarisches Leben, lit. Strömungen, Dichterkreise"
2,Spra JJ 3500,"Romantik"
1,Spra LL,"Lyrik"
2,Spra LL 300,"Balladen"
2,Spra LL 500,"Sonette"
2,Spra LL 1500,"Lieder"
2,Spra LL 1700,"Volkslieder"
2,Spra LL 2000,"Troubadourlyrik, Minnesang"
1,Spra MM,"Drama"
2,Spra MM 200,"Tragödien, Trauerspiele"
2,Spra MM 600,"Komödien, Lustspiele"
2,Spra MM 1100,"Hörspiele, Femsehspiele, Drehbücher"
2,Spra MM 1500,"Libretti"
2,Spra MM 2000,"Geistliche Spiele"
2,Spra MM 2500,"Laienspiele"
1,Spra NN,"Epik, Erzählkunst"
2,Spra NN 300,"Epos"
2,Spra NN 400,"Kleinepos, Verserzählungen"
2,Spra NN 600,"Lehrgedichte"
2,Spra NN 1200,"Romane"
2,Spra NN 1400,"Erzählungen, Novellen, Kurzgeschichten, Kleine Prosa"
2,Spra NN 1600,"Märchen, Volkserzählungen"
2,Spra NN 1700,"Legenden"
2,Spra NN 1800,"Volksbücher"
1,Spra PP,"Essays, Abhandlungen"
2,Spra PP 200,"Literarische Reiseberichte"
2,Spra PP 400,"Reportagen"
1,Spra QQ,"Autobiographische Schriften"
2,Spra QQ 300,"Tagebücher"
2,Spra QQ 400,"Autobiographien, Erinnerungen"
2,Spra QQ 500,"Briefe"
2,Spra QQ 800,"Gespräche"
1,Spra RR,"Reden"
2,Spra RR 800,"Predigten, Homilien"
1,Spra TT,"Andere Literaturformen"
2,Spra TT 400,"Satiren, Streitschriften"
2,Spra TT 600,"Dialoge"
2,Spra TT 1500,"Sagen, Mythen, Sagendichtungen"
2,Spra TT 1900,"Fabeln"
2,Spra TT 2100,"Anekdoten"
2,Spra TT 2200,"Epigramme"
2,Spra TT 2300,"Aphorismen, Maximen, Reflexionen, Sinnsprüche, Sentenzen etc."
2,Spra TT 2400,"Sprichwörter, Geflügelte Worte, Zitate"
2,Spra TT 2500,"Humoristische Literatur"
1,Spra YY,"Fachliteratur: außerliterarische Sprachdenkmäler"
2,Spra YY 100,"Enzyklopädische Literatur"
2,Spra YY 200,"Historiographie"
2,Spra YY 300,"Philosophie"
2,Spra YY 400,"Religion, Theologie"
2,Spra YY 700,"Naturwissenschaften, Mathematik"
2,Spra YY 900,"Verwaltungstexte, Urkunden, Rechtsliteratur"
2,Spra YY 1100,"Höfisches Leben, Unterweisungsliteratur"
2,Spra YY 1300,"Geheimwissenschaften"
1,Spra ZZ,"Sonderformen in einzelnen außereuropäischen Literaturen (Texte)"
0,Sta,"Staatswissenschaften "
1,Sta A,"Allgemeines"
1,Sta B,"Staatslehre, Politik"
2,Sta B 100,"Parlamentarismus"
2,Sta B 200,"Regierung"
2,Sta B 300,"Demokratie"
2,Sta B 400,"Liberalismus"
2,Sta B 500,"Sozialismus, Sozialdemokratie"
2,Sta B 600,"Kommunismus"
2,Sta B 700,"Nationalismus"
2,Sta B 800,"Pazifismus"
2,Sta B 900,"Faschismus, Nationalsozialismus"
2,Sta B 1000,"Anarchismus"
2,Sta B 1100,"Konservatismus"
2,Sta B 1200,"Zionismus"
2,Sta B 1300,"Staatsformen"
2,Sta B 1400,"Föderalismus"
2,Sta B 1500,"Parteien"
2,Sta B 1600,"Ständewesen"
2,Sta B 1700,"Königtum"
2,Sta B 1800,"Kaisertum"
2,Sta B 2000,"Deutsche Frage, Wiedervereinigung"
2,Sta B 2500,"Aussenpolitik, Internationale Beziehungen"
2,Sta B 2600,"Imperialismus"
2,Sta B 2700,"Militärpolitik"
2,Sta B 2800,"Europapolitik"
2,Sta B 3000,"Innenpolitik"
2,Sta B 3100,"Kommunalpolitik"
2,Sta B 3200,"Kulturpolitik"
2,Sta B 4000,"Politische Aktionsformen"
1,Sta C,"Staatsrecht, Öffentliches Recht"
2,Sta C 100,"Verfassungsrecht"
2,Sta C 200,"Grundgesetz"
2,Sta C 300,"Wahlrecht, Wahl"
2,Sta C 400,"Gesetzgebung"
2,Sta C 600,"Menschenrechte, Grundrechte"
2,Sta C 700,"Medienfreiheit, Pressefreiheit"
2,Sta C 1000,"Staatsangehörigkeitsrecht"
2,Sta C 1500,"Wiedergutmachungsrecht"
2,Sta C 2000,"Verfassungsgerichtsbarkeit"
1,Sta D,"Verwaltung, Verwaltungsrecht"
2,Sta D 100,"Öffentlicher Dienst"
2,Sta D 200,"Beamtenrecht und Beamtentum"
2,Sta D 500,"Kommunalwesen"
2,Sta D 600,"Kommunalabgaben, Kommunalgebühren, Kommunalbeiträge"
2,Sta D 1000,"Finanz- und Haushaltsrecht"
2,Sta D 1100,"Post- und Fernmeldewesen"
2,Sta D 1200,"Finanzverwaltung"
2,Sta D 1400,"Bildungsrecht, Erziehungsrecht"
2,Sta D 1500,"Schul- und Hochschulrecht"
2,Sta D 1700,"Gesundheitsverwaltung"
2,Sta D 1900,"Lebensmittelrecht"
2,Sta D 2000,"Gewerberecht"
2,Sta D 2200,"Baurecht, Bodenrecht, Wohnungsrecht"
2,Sta D 2400,"Wegerecht"
2,Sta D 2800,"Wasserrecht"
2,Sta D 3000,"Polizeiwesen, Polizeirecht"
2,Sta D 3200,"Presserecht"
2,Sta D 3400,"Funk-, Film- und Theaterrecht"
2,Sta D 3600,"Wehrverwaltung"
2,Sta D 4000,"Verwaltungsgerichtsbarkeit"
2,Sta D 5000,"Umweltschutzrecht"
2,Sta D 5200,"Landwirtschaftsrecht"
2,Sta D 5400,"Forstrecht"
2,Sta D 5600,"Jagdrecht"
1,Sta E,"Staatswirtschaft, Kommunalwirtschaft, Finanzwissenschaft"
2,Sta E 100,"Öffentliche Finanzwirtschaft"
2,Sta E 200,"Budget"
2,Sta E 300,"Stoatskredit, Öffentliches Kreditwesen"
2,Sta E 400,"Staatsschulden, Kommunalschulden"
2,Sta E 800,"Staatsbetriebe, Öffentliche Betriebe"
2,Sta E 1600,"Öffentliche Finanzpolitik"
1,Sta F,"Statistik"
0,Tec,"Technik"
1,Tec A,"Allgemeines"
2,Tec A 100,"Technisches Zeichnen"
2,Tec A 400,"Technische Physik"
2,Tec A 500,"Technische Mechanik"
2,Tec A 700,"Datenverarbeitungstechnik, Kybernetik"
2,Tec A 900,"Meßtechnik"
2,Tec A 1000,"Steuerungs-, Regelungs-, Automatisierungstechnik"
1,Tec B,"Mechanische Technologie"
2,Tec B 100,"Feinmechanik"
2,Tec B 300,"Holztechnik"
2,Tec B 400,"Textiltechnik"
2,Tec B 600,"Ledertechnik"
2,Tec B 1100,"Energietechnik"
2,Tec B 1200,"Wärme- und Kältetechnik"
1,Tec C,"Maschinenbau"
2,Tec C 200,"Kraftmaschinen"
2,Tec C 400,"Arbeitsmaschinen"
1,Tec D,"Elektrotechnik"
2,Tec D 100,"Elektrische Meßtechnik"
2,Tec D 200,"Elektrische Energietechnik"
2,Tec D 400,"Elektronik, Hochfrequenztechnik, Funktechnik"
2,Tec D 600,"Nachrichtentechnik, Fernmeldetechnik"
2,Tec D 700,"Kerntechnik"
1,Tec E,"Technische Chemie"
2,Tec E 200,"Anorganisch-chemische Technologie"
2,Tec E 500,"Organisch-chemische Technologie"
2,Tec E 600,"Kunststoffindustrie"
2,Tec E 800,"Lebensmittelchemie, Lebensmitteltechnologie"
1,Tec F,"Bautechnik"
2,Tec F 100,"Haustechnik"
2,Tec F 200,"Beleuchtung"
2,Tec F 500,"Hochbau"
2,Tec F 700,"Tiefbau"
2,Tec F 800,"Strassenbau"
2,Tec F 1100,"Brückenbau"
2,Tec F 1200,"Wasserbau"
2,Tec F 1600,"Wassertechnik"
1,Tec G,"Bergbau"
2,Tec G 200,"Hüttenwesen"
1,Tec H,"Verkehrstechnik"
2,Tec H 200,"Kraftfahrzeugtechnik, Landfahrzeuge"
2,Tec H 400,"Bahntechnik, Eisenbahn"
2,Tec H 600,"Schiffstechnik"
2,Tec H 800,"Luftfahrttechnik, Flugtechnik"
2,Tec H 1000,"Raumfahrttechnik, Astronautik"
1,Tec K,"Werkstoffe, Werkstoffprüfung"
2,Tec K 200,"Metalle"
2,Tec K 300,"Stahl"
2,Tec K 1600,"Kunststoffe"
1,Tec L,"Schutztechnik"
2,Tec L 100,"Umweltschutztechnik"
2,Tec L 200,"Zuverlässigkeitstechnik"
2,Tec L 400,"Abfallstoffe, Abfallbeseitigung"
2,Tec L 500,"Unfallschutz, Sicherheitstechnik"
2,Tec L 700,"Brandschutz"
1,The A,"Allgemeines, Kirchengeschichte, Systematische Theologie"
2,The A 100,"?"
2,The A 200,"Patristik"
2,The A 300,"Dogmatik"
2,The A 500,"Ethik/Moraltheologie"
2,The A 700,"Hagiohraphie, Martyrologie"
2,The A 800,"Papsttum, Kirchenstaat"
2,The A 900,"Ökumenische Bewegung"
2,The A 1100,"Orden, Mönchtum, Kongregationen, Bruderschaften"
2,The A 1300,"Jesuitenorden"
2,The A 1600,"Reformation"
2,The A 1700,"Pietismus"
2,The A 2000,"Konzilien"
1,The B,"Praktische Theologie"
2,The B 100,"?"
2,The B 200,"Liturgik/Gottesdienst"
2,The B 300,"Homiletik/Predigtwesen"
2,The B 400,"Seelsorge"
2,The B 600,"Katechetik"
2,The B 700,"Mission"
2,The B 800,"Diakonie, Innere Mission"
1,The C,"Bibel, Bibelwissenschaft"
2,The C 100,"Altes Testament"
2,The C 200,"Neues Testament"
1,The E,"Einzelne christliche Konfessionen, Symbolik"
2,The E 100,"Katholische Kirche"
2,The E 200,"Altkatholische Kirche"
2,The E 300,"Griechisch-orthodoxe Kirche, Orthodoxe Kirchen"
2,The E 400,"Armenische Kirche"
2,The E 500,"Koptische Kirche"
2,The E 800,"Russisch-orthodoxe Kirche"
2,The E 1900,"Anglikanische Kirchen"
2,The E 2000,"Protestantische Kirchen"
2,The E 2200,"Reformierte Kirchen"
0,Wir,"Wirtschaftswissenschaften"
1,Wir A,"Allgemeines, Volkswirtschaft"
2,Wir A 200,"Mikroökonomie"
2,Wir A 400,"Makroökonomie"
2,Wir A 600,"Ökonometrie"
2,Wir A 800,"Einkommensverteilung"
2,Wir A 1000,"Wirtschaftskreislauf, Volkswirtschaftliche Gesamtrechnung"
2,Wir A 1200,"Wirtschaftsentwicklung, Wirtschaftswachstum"
2,Wir A 1400,"Wirtschaftsstruktur"
2,Wir A 1600,"Industrielle Entwicklung"
2,Wir A 2000,"Marxistische Wirtschaftstheorie"
2,Wir A 3000,"Konsum"
2,Wir A 3200,"Preise"
1,Wir B,"Weltwirtschaft"
2,Wir B 100,"Internationale Wirtschaftskooperation"
2,Wir B 200,"Europäische Wirtschaftsgemeinschaft, Europäische Gemeinschaften"
2,Wir B 300,"Multinationale Unternehmen"
2,Wir B 400,"Entwicklungshilfe, Entwicklungspolitik"
2,Wir B 600,"Kolonialwesen, Imperialismus"
2,Wir B 1000,"Außenwirtschaft"
2,Wir B 1100,"Auslandsinvestition"
2,Wir B 1200,"Außenhandel"
2,Wir B 1400,"Hanse"
1,Wir C,"Wirtschaftspolitik"
2,Wir C 100,"Wirtschaftsordnung, Wirtschaftssysteme"
2,Wir C 200,"Wirtschaftsplanung"
2,Wir C 500,"Regionale Wirtschaftspolitik"
1,Wir D,"Betriebswirtschaft"
2,Wir D 100,"Betriebsführung, Management"
2,Wir D 200,"Betriebsorganisation"
2,Wir D 300,"Arbeitswissenschaft"
2,Wir D 400,"Finanzierung, Investition"
2,Wir D 500,"Werbung, Markt, Absatz"
2,Wir D 600,"Rechnungswesen"
2,Wir D 700,"Revision, Wirtschaftsprüfung"
2,Wir D 800,"Kaufmännische Praxis"
2,Wir D 900,"Operations Research"
2,Wir D 1000,"Datenverarbeitung"
2,Wir D 1100,"Unternehmensplanung"
2,Wir D 1200,"Forschung und Entwicklung, Innovation"
2,Wir D 1500,"Materialwirtschaft"
2,Wir D 1800,"Produktion"
2,Wir D 2000,"Betriebsform, Betriebsgröße"
1,Wir E,"Industrie, Handel und Gewerbe"
2,Wir E 100,"Handel"
2,Wir E 200,"Schwerindustrie, Montanindustrie"
2,Wir E 300,"Chemische Industrie"
2,Wir E 400,"Textilindustrie"
2,Wir E 500,"Handwerk, Gewerbe"
2,Wir E 600,"Bauwirtschaft"
2,Wir E 700,"Grundbesitz, Immobilien"
2,Wir E 800,"Energiewirtschaft, Energieversorgung"
2,Wir E 900,"Atomenergiewirtschaft"
2,Wir E 1000,"Erdölwirtschaft"
2,Wir E 1200,"Wasserwirtschaft"
2,Wir E 1400,"Metallindustrie"
